chr22	16473831	16522444	2	2	1	0	1	14
chr22	16486140	16506718	2	2	1	0	1	20
chr22	16504393	16512138	1	1	1	0	2	18
chr22	16505769	16537802	2	2	1	0	1	16
chr22	16523428	16553039	1	1	0	0	1	25
chr22	16551929	16554662	1	1	1	1	0	23
chr22	16561786	16562232	1	1	1	1	0	20
chr22	16580284	16585177	2	2	1	0	1	20
chr22	16582861	16598733	1	1	1	1	1	12
chr22	16589548	16594788	1	1	1	0	1	19
chr22	16593360	16596927	1	1	1	0	1	20
chr22	16594604	16606289	1	1	1	0	1	17
chr22	16641401	16673217	1	1	1	1	0	13
chr22	16662864	16709108	2	2	1	0	2	19
chr22	16690281	16690572	2	2	1	1	0	15
chr22	16751540	16758059	1	1	1	1	0	17
chr22	16765641	16785161	2	2	1	0	1	13
chr22	16765641	16785708	2	2	1	0	1	13
chr22	16770749	16800626	1	1	1	1	0	16
chr22	16795842	16812549	2	2	1	1	1	14
chr22	16816963	16848150	1	1	1	1	0	20
chr22	16826269	16840110	2	2	1	0	2	13
chr22	16834611	16867658	2	2	1	1	0	14
chr22	16856066	16878732	1	1	1	0	1	13
chr22	16861261	16878741	1	1	1	1	0	15
chr22	16912702	16949347	1	1	1	1	0	16
chr22	16942126	16981897	1	1	1	1	0	13
chr22	16980802	17006654	1	5	1	1	0	24
chr22	16996622	17025938	2	2	1	0	1	12
chr22	17014472	17028221	1	1	1	0	2	12
chr22	17039199	17040080	1	1	1	1	0	13
chr22	17041259	17077560	2	2	1	1	0	14
chr22	17076677	17088363	1	3	1	1	0	20
chr22	17078428	17102910	1	1	1	0	1	18
chr22	17081302	17094657	2	2	1	1	0	14
chr22	17098888	17100354	1	1	1	1	0	16
chr22	17102303	17103493	1	1	1	1	0	21
chr22	17104811	17105590	1	1	1	1	0	12
chr22	17125700	17126496	2	2	1	0	1	25
chr22	17134120	17216294	1	1	1	0	4	19
chr22	17134981	17184845	2	2	1	0	1	13
chr22	17139444	17184845	2	2	1	0	1	13
chr22	17139806	17150754	1	1	1	1	0	18
chr22	17144567	17154776	2	2	1	1	0	17
chr22	17145529	17156600	2	2	1	1	0	13
chr22	17145564	17193950	1	1	1	1	0	16
chr22	17151646	17184845	2	2	1	0	1	13
chr22	17161475	17184845	2	2	1	0	1	13
chr22	17163794	17193575	1	1	1	1	0	21
chr22	17164118	17221040	1	1	1	0	2	20
chr22	17170032	17188619	2	2	1	0	1	15
chr22	17173368	17184845	2	2	1	0	1	13
chr22	17178466	17193391	1	1	1	1	0	23
chr22	17182762	17188338	2	2	1	1	0	6
chr22	17188738	17221001	1	1	1	0	2	12
chr22	17195355	17208628	2	2	1	0	1	17
chr22	17195355	17244499	2	2	1	0	3	17
chr22	17196257	17221078	1	1	1	0	2	13
chr22	17197913	17247401	2	2	1	0	3	23
chr22	17203001	17239840	2	2	1	1	0	14
chr22	17208662	17221001	1	1	1	0	2	12
chr22	17225242	17244460	1	1	1	0	2	12
chr22	17226820	17238324	2	2	1	1	0	23
chr22	17234507	17273708	2	2	1	0	1	12
chr22	17242672	17249526	1	1	1	0	1	19
chr22	17246447	17247401	2	2	1	0	1	13
chr22	17249249	17317617	1	1	1	2	0	18
chr22	17251850	17273903	1	1	1	2	0	13
chr22	17252379	17252679	1	3	1	1	0	16
chr22	17271804	17292096	2	2	0	0	1	15
chr22	17274551	17291538	2	2	1	0	1	12
chr22	17274872	17291538	2	2	1	0	1	12
chr22	17290007	17321105	2	2	1	1	0	14
chr22	17296766	17306040	2	2	1	0	1	16
chr22	17302120	17350148	2	2	1	0	1	20
chr22	17323772	17338779	2	2	1	0	1	14
chr22	17342078	17354455	2	2	1	1	0	18
chr22	17342966	17378115	2	4	1	1	0	20
chr22	17343574	17350132	1	1	1	0	1	21
chr22	17343684	17346975	1	1	1	1	0	15
chr22	17349861	17363553	1	1	1	1	0	22
chr22	17349972	17350136	2	2	1	0	1	17
chr22	17350223	17351577	2	2	1	0	3	15
chr22	17350223	17352057	2	2	1	0	2	15
chr22	17351624	17389905	1	1	1	1	0	17
chr22	17363913	17401044	1	1	1	0	1	18
chr22	17364680	17364833	2	2	1	0	1	12
chr22	17388092	17426494	2	2	1	0	1	18
chr22	17405348	17406458	1	1	1	0	1	14
chr22	17427574	17446395	2	2	1	0	1	16
chr22	17428756	17465627	1	1	1	0	1	21
chr22	17428756	17476404	1	1	1	0	1	21
chr22	17447178	17478498	1	1	1	0	2	21
chr22	17447178	17499132	1	1	1	0	3	19
chr22	17447300	17478502	2	2	1	0	2	25
chr22	17452155	17499071	2	2	1	0	1	24
chr22	17458274	17500069	1	1	0	0	1	16
chr22	17482898	17519474	1	1	1	0	1	18
chr22	17489507	17490486	1	1	1	0	1	19
chr22	17517110	17519490	2	2	1	1	1	13
chr22	17524692	17555026	2	2	1	0	1	12
chr22	17533370	17568104	2	2	1	0	4	15
chr22	17534891	17546778	2	2	1	1	1	21
chr22	17541226	17571511	1	1	1	1	0	24
chr22	17543845	17577173	2	2	1	1	0	18
chr22	17544838	17562063	1	1	0	0	1	15
chr22	17545115	17564601	2	2	1	0	1	17
chr22	17545115	17593942	2	2	1	0	3	17
chr22	17545585	17550682	2	2	1	1	0	22
chr22	17572534	17614708	2	2	1	1	1	20
chr22	17574170	17583879	1	1	1	1	0	14
chr22	17576974	17595161	2	4	1	1	1	21
chr22	17577339	17579268	1	1	1	0	1	20
chr22	17577436	17627406	1	1	1	0	1	22
chr22	17577908	17597909	2	2	1	1	0	12
chr22	17578220	17579202	2	2	1	1	0	21
chr22	17583731	17586295	1	1	1	0	3	22
chr22	17583731	17586430	1	1	1	0	3	22
chr22	17583731	17599361	1	1	1	0	3	22
chr22	17583731	17635322	1	1	1	0	2	22
chr22	17586291	17619075	2	2	1	0	1	16
chr22	17587302	17587924	1	1	1	1	0	6
chr22	17595570	17624295	2	2	1	0	1	22
chr22	17601182	17612811	2	2	1	1	0	3
chr22	17603186	17632989	1	1	1	0	2	13
chr22	17603403	17618886	1	1	1	0	1	20
chr22	17604663	17644952	1	1	1	0	2	17
chr22	17612964	17651934	2	2	1	1	2	24
chr22	17614138	17623457	1	1	1	0	2	24
chr22	17615802	17627587	1	1	1	1	1	21
chr22	17627072	17639936	2	2	1	0	2	21
chr22	17629959	17661731	2	2	1	0	1	21
chr22	17631185	17631809	2	2	1	0	1	20
chr22	17644876	17649003	2	2	1	1	0	18
chr22	17651089	17667603	1	1	1	0	2	19
chr22	17651089	17687912	1	1	1	0	2	19
chr22	17652559	17667628	2	2	1	0	1	15
chr22	17659268	17676366	1	1	1	0	1	23
chr22	17661188	17668105	1	1	1	1	0	15
chr22	17664283	17666671	2	2	1	1	0	14
chr22	17667286	17668124	2	2	1	1	1	24
chr22	17667331	17684891	2	2	1	0	1	16
chr22	17670406	17671912	2	2	1	1	0	12
chr22	17689143	17696140	1	1	1	1	0	9
chr22	17693366	17698296	1	1	1	1	0	17
chr22	17706158	17713604	1	1	1	2	0	22
chr22	17713880	17740309	2	4	1	1	0	16
chr22	17745841	17759426	2	2	1	0	2	16
chr22	17757290	17767098	2	2	0	0	1	15
chr22	17799986	17827970	1	1	1	0	2	22
chr22	17872024	17885877	2	2	1	1	0	3
chr22	17889231	17891484	2	2	1	2	0	16
chr22	17889743	17900537	1	1	1	0	1	24
chr22	17896982	17899447	2	2	1	1	0	10
chr22	17916009	17953882	1	1	1	4	0	18
chr22	17948817	17949104	1	1	1	0	1	17
chr22	17967995	18038586	1	1	1	0	2	13
chr22	17974614	18002911	2	2	1	0	1	19
chr22	17974614	18011625	2	2	1	0	1	19
chr22	17974614	18018478	2	2	1	0	1	19
chr22	17974614	18019449	2	2	1	0	1	19
chr22	17979064	18008827	2	2	1	0	1	20
chr22	17983127	18007475	1	1	1	1	0	13
chr22	17988705	18022677	2	2	1	1	0	24
chr22	17996022	17996179	2	2	1	1	0	15
chr22	18008014	18018629	1	1	1	1	0	14
chr22	18018965	18051433	1	1	1	0	1	24
chr22	18027962	18054607	2	2	1	0	1	18
chr22	18035857	18047181	2	2	1	0	2	13
chr22	18048074	18093466	1	1	1	1	0	21
chr22	18051194	18051803	2	2	1	1	0	21
chr22	18052920	18053008	1	1	1	1	0	14
chr22	18052920	18053127	1	1	0	0	1	18
chr22	18057534	18097795	2	2	1	0	1	14
chr22	18074159	18097795	2	2	1	0	1	14
chr22	18075401	18097795	2	2	1	0	1	14
chr22	18080356	18087104	1	1	1	0	1	20
chr22	18084388	18084865	1	1	1	0	2	23
chr22	18084408	18120319	2	2	1	1	0	12
chr22	18089845	18127536	1	1	1	0	1	13
chr22	18123398	18127536	1	1	1	0	1	13
chr22	18141528	18156683	1	1	1	1	1	15
chr22	18156582	18156683	1	1	1	2	3	24
chr22	18159072	18174607	1	1	1	1	0	19
chr22	18159860	18160485	1	1	1	0	1	22
chr22	18345449	18345752	1	1	1	0	2	24
chr22	18516648	18516951	2	2	1	0	2	24
chr22	18518879	18525681	2	2	1	0	1	15
chr22	18519657	18532371	2	2	1	0	1	24
chr22	18521689	18537855	1	1	1	0	1	21
chr22	18526385	18537855	1	1	1	0	1	21
chr22	18532815	18568034	1	1	1	0	1	18
chr22	18537916	18555571	2	2	1	1	0	23
chr22	18541175	18555624	1	1	1	0	1	13
chr22	18580477	18581641	2	2	1	0	2	14
chr22	18580477	18643548	2	2	1	0	2	14
chr22	18582235	18612828	2	2	1	1	1	18
chr22	18584565	18620223	1	1	1	1	0	14
chr22	18586280	18598303	2	2	1	0	1	13
chr22	18591499	18598730	2	2	1	0	1	21
chr22	18598329	18616197	2	4	1	0	1	17
chr22	18599224	18612931	1	1	1	0	2	16
chr22	18599882	18604899	2	2	1	0	1	22
chr22	18615998	18616631	1	1	1	0	3	25
chr22	18616004	18618926	1	1	1	0	1	16
chr22	18773969	18774272	2	2	1	0	2	24
chr22	18802596	18837310	2	2	1	1	0	21
chr22	18844260	18887645	2	2	1	1	0	22
chr22	18847413	18848342	2	2	1	0	1	16
chr22	18856366	18857310	2	2	1	0	1	11
chr22	18904333	18936787	2	2	1	1	0	12
chr22	18986292	18996374	1	1	1	0	1	17
chr22	18986292	19008604	1	1	1	0	1	12
chr22	18986451	18987169	1	1	1	1	0	13
chr22	18988909	19013394	2	2	1	0	1	20
chr22	19010510	19012271	1	1	1	1	0	17
chr22	19051093	19052684	1	3	1	1	0	23
chr22	19051691	19082887	1	1	1	1	0	14
chr22	19052293	19054617	1	1	1	1	0	24
chr22	19068226	19089367	2	2	1	1	0	22
chr22	19084154	19084925	1	1	1	0	2	23
chr22	19084386	19084925	1	1	1	0	1	20
chr22	19084623	19084925	1	1	1	1	1	16
chr22	19093227	19119602	1	1	1	0	1	15
chr22	19099487	19108339	1	1	1	2	1	24
chr22	19099795	19145489	2	2	1	2	0	16
chr22	19100062	19103944	2	2	1	1	0	14
chr22	19153126	19187168	2	2	1	2	0	20
chr22	19154310	19154801	1	1	1	1	0	21
chr22	19162373	19304193	1	1	1	3	0	15
chr22	19176245	19176420	2	2	1	1	0	19
chr22	19191436	19196265	2	2	1	1	0	5
chr22	19199976	19203031	2	2	1	0	1	12
chr22	19205414	19217751	1	1	1	0	2	15
chr22	19226384	19229837	2	2	1	1	0	12
chr22	19227731	19230381	1	1	1	1	1	21
chr22	19242468	19246226	1	1	1	1	1	23
chr22	19260654	19323904	2	2	1	2	1	18
chr22	19261169	19302178	1	1	1	1	0	19
chr22	19264035	19281030	2	2	1	0	2	12
chr22	19264035	19284695	2	2	1	0	1	16
chr22	19264203	19268993	1	1	1	0	2	24
chr22	19280749	19282258	1	1	1	2	0	20
chr22	19282513	19303231	2	2	1	0	1	17
chr22	19302407	19329330	1	1	1	1	0	24
chr22	19310849	19347693	2	2	1	1	0	19
chr22	19313232	19323927	1	1	1	1	1	20
chr22	19326878	19329213	2	2	1	0	5	16
chr22	19326956	19334657	1	1	1	2	0	22
chr22	19333628	19380822	2	2	1	1	0	19
chr22	19349188	19393439	2	2	1	0	1	16
chr22	19390333	19418364	2	2	1	0	1	22
chr22	19390527	19421234	1	1	1	0	1	16
chr22	19434895	19435637	1	1	1	1	0	12
chr22	19452805	19491105	1	1	1	0	1	18
chr22	19483218	19506719	1	1	1	1	0	16
chr22	19487076	19500958	2	2	1	0	1	12
chr22	19487081	19531704	1	1	1	0	1	17
chr22	19489018	19501718	2	2	1	4	0	15
chr22	19504414	19538929	2	2	1	0	2	12
chr22	19528530	19545198	2	2	1	1	0	16
chr22	19529490	19542377	2	2	1	0	1	16
chr22	19529490	19550350	2	2	1	0	2	16
chr22	19529707	19545136	2	2	1	0	2	24
chr22	19530304	19543674	1	1	1	0	1	16
chr22	19530849	19536837	2	2	1	1	0	15
chr22	19538991	19583942	1	1	1	0	1	24
chr22	19541160	19581694	1	1	1	0	1	16
chr22	19543134	19564123	2	2	1	0	1	13
chr22	19545231	19558901	2	2	1	0	1	17
chr22	19550408	19622028	2	2	1	2	0	15
chr22	19576197	19582307	2	2	1	0	1	22
chr22	19576533	19581710	1	1	1	0	1	25
chr22	19633990	19654474	1	1	1	0	1	20
chr22	19648617	19689792	2	2	1	1	0	12
chr22	19661063	19706231	2	2	1	1	0	16
chr22	19676900	19706459	2	2	1	1	1	24
chr22	19678298	19697614	2	2	1	1	0	22
chr22	19682970	19686674	1	1	1	1	0	23
chr22	19700740	19701583	2	2	1	0	1	20
chr22	19778607	19780945	1	1	1	0	1	20
chr22	19813900	19825388	1	1	1	0	2	22
chr22	19817258	19832098	1	1	1	2	0	18
chr22	19838888	19928295	2	2	1	2	0	20
chr22	19852487	19854442	2	2	1	1	0	16
chr22	19866193	19883759	1	1	1	0	1	14
chr22	19866193	19909010	1	1	1	0	1	14
chr22	19867812	19953570	1	1	1	0	2	22
chr22	19898619	19945722	1	1	1	0	1	22
chr22	19904803	19931893	1	1	1	1	0	16
chr22	19925940	19952075	1	1	1	0	1	15
chr22	19929101	19952075	1	1	1	0	1	15
chr22	19944598	19952075	1	1	1	0	2	15
chr22	19946392	19948563	1	1	1	0	1	15
chr22	19946998	19956458	2	2	1	0	1	20
chr22	19956559	19965518	1	1	1	0	1	16
chr22	20001573	20030968	1	1	1	1	0	24
chr22	20014143	20025356	1	1	1	0	1	19
chr22	20028581	20039539	1	1	1	0	1	12
chr22	20028581	20051760	1	1	1	0	1	12
chr22	20039504	20045175	2	2	1	1	0	16
chr22	20049535	20050085	2	2	1	1	1	20
chr22	20060554	20095394	2	2	1	0	1	17
chr22	20093191	20097913	1	1	1	0	3	24
chr22	20099880	20104411	2	2	1	1	1	17
chr22	20141013	20141216	1	1	1	1	0	18
chr22	20181044	20181174	2	2	0	0	1	18
chr22	20333020	20363241	1	1	1	0	3	15
chr22	20391930	20392245	2	2	1	0	2	21
chr22	20393445	20461944	2	2	1	2	0	12
chr22	20417162	20432798	2	2	1	0	5	21
chr22	20428380	20476800	2	2	1	0	3	16
chr22	20443817	20461731	1	1	1	0	1	19
chr22	20443821	20472363	1	1	1	1	0	13
chr22	20468774	20477833	2	2	1	1	1	24
chr22	20473750	20494245	2	2	1	0	2	12
chr22	20473765	20503558	2	2	1	0	1	15
chr22	20473765	20510141	2	2	1	0	1	15
chr22	20476872	20484155	2	2	1	0	3	24
chr22	20477446	20497112	2	2	1	1	0	17
chr22	20487500	20499667	1	1	0	0	1	16
chr22	20500837	20505646	1	1	1	0	2	24
chr22	20501612	20511250	2	2	1	0	2	24
chr22	20502822	20515877	2	2	1	0	1	14
chr22	20511267	20515893	2	2	0	0	1	16
chr22	20517215	20539388	1	3	1	1	0	21
chr22	20521962	20570990	2	2	1	0	1	16
chr22	20525696	20535116	2	2	1	3	0	16
chr22	20529379	20573099	2	2	1	0	2	15
chr22	20529880	20543846	2	2	1	0	1	12
chr22	20535101	20538392	1	1	0	0	1	16
chr22	20562565	20599572	1	1	1	1	0	20
chr22	20595943	20632897	1	1	1	1	0	16
chr22	20603160	20603927	2	2	1	1	0	8
chr22	20615028	20628387	1	1	1	1	0	16
chr22	20649745	20665688	1	1	1	1	0	25
chr22	20708099	20709295	2	2	1	2	0	16
chr22	20711888	20745981	1	1	1	0	1	21
chr22	20717779	20718692	2	2	1	1	0	4
chr22	20723164	20745981	1	1	1	0	1	21
chr22	20723767	20770464	1	1	1	1	0	24
chr22	20730418	20759546	1	1	1	0	1	21
chr22	20731788	20778362	1	1	1	0	2	16
chr22	20743273	20775752	1	1	1	1	0	20
chr22	20751756	20752902	2	2	1	1	0	14
chr22	20756294	20759485	2	2	1	1	0	21
chr22	20758288	20774683	2	2	1	0	2	20
chr22	20761387	20764816	2	2	1	1	0	12
chr22	20766601	20773321	1	1	1	1	0	22
chr22	20774703	20790597	1	1	1	1	0	16
chr22	20776198	20811887	2	2	1	0	1	16
chr22	20790597	20839765	1	1	1	1	0	16
chr22	20793244	20796145	2	2	1	1	0	6
chr22	20806439	20811782	1	1	1	0	1	17
chr22	20807459	20810966	2	2	1	3	0	11
chr22	20808256	20823906	2	2	1	1	0	20
chr22	20808310	20815106	1	1	1	0	1	24
chr22	20808310	20839555	1	1	1	0	1	24
chr22	20817773	20846723	1	1	1	2	2	17
chr22	20817773	20864552	1	1	1	2	6	8
chr22	20817773	20866415	1	1	1	1	0	21
chr22	20817776	20846723	1	1	1	0	1	17
chr22	20840356	21034346	1	1	1	3	0	12
chr22	20841129	20886557	2	2	1	0	2	18
chr22	20854352	20886539	2	2	1	0	1	18
chr22	20862915	20897849	1	1	1	1	0	14
chr22	20865128	20910536	1	1	1	0	1	20
chr22	20869133	20879740	1	3	1	0	1	14
chr22	20870534	20881048	1	1	1	1	0	16
chr22	20878327	20915174	1	1	1	1	0	23
chr22	20880822	20898445	2	2	1	1	0	13
chr22	20885020	20886553	2	2	1	1	0	20
chr22	20886657	20931856	1	1	1	0	1	19
chr22	20894333	20902788	1	1	1	0	1	18
chr22	20896646	20901431	1	1	1	0	5	23
chr22	20896831	20915162	1	1	1	0	2	23
chr22	20898223	20936581	2	2	1	1	1	12
chr22	20908505	20920366	1	1	1	1	0	12
chr22	20909146	20913776	1	1	1	1	0	12
chr22	20920288	20927629	1	1	1	1	0	14
chr22	20927309	20942740	1	1	0	1	0	22
chr22	20929414	20936599	2	2	1	1	0	19
chr22	20931943	20950544	1	1	1	0	1	15
chr22	20935243	20959878	1	3	1	1	0	18
chr22	20935362	20954978	2	2	1	1	0	22
chr22	20937004	20959890	1	1	1	0	3	25
chr22	20962292	20975353	2	2	1	1	1	23
chr22	20962724	20970671	1	3	1	1	0	24
chr22	21005445	21007289	2	2	1	0	1	19
chr22	21005698	21006019	2	2	1	0	1	21
chr22	21024421	21025023	1	1	1	0	2	22
chr22	21040877	21075040	1	1	1	0	2	18
chr22	21041190	21075040	1	1	1	0	1	18
chr22	21051457	21069018	2	2	1	1	0	12
chr22	21062906	21087457	2	2	1	1	0	23
chr22	21064515	21087463	1	1	1	1	0	17
chr22	21065077	21111965	1	1	1	1	0	12
chr22	21065201	21112104	2	2	1	0	2	17
chr22	21081441	21081907	1	1	1	0	2	24
chr22	21097245	21097741	1	1	1	1	0	20
chr22	21117259	21118203	1	1	1	0	1	11
chr22	21125273	21135959	2	2	1	0	1	14
chr22	21208285	21208588	2	2	1	0	2	24
chr22	21224758	21224966	2	2	1	0	1	21
chr22	21274584	21275131	1	1	1	0	1	14
chr22	21274584	21285242	1	1	1	0	1	14
chr22	21292312	21293256	2	2	1	0	1	11
chr22	21295854	21302772	1	1	1	0	1	23
chr22	21349323	21396704	1	1	1	0	1	16
chr22	21351734	21414854	1	1	1	0	2	14
chr22	21376361	21379278	2	2	1	0	1	16
chr22	21378651	21379278	2	2	1	0	2	21
chr22	21379091	21397010	1	3	1	0	1	17
chr22	21379689	21380633	1	1	1	0	1	19
chr22	21382375	21396114	2	2	1	0	2	16
chr22	21396039	21396704	1	1	1	0	1	16
chr22	21397036	21409061	1	1	1	0	1	13
chr22	21407843	21501407	2	2	1	0	2	12
chr22	21413689	21414854	1	1	1	0	2	14
chr22	21414704	21426416	2	2	1	0	1	15
chr22	21415664	21426805	1	1	1	1	0	13
chr22	21430444	21471728	2	2	1	0	2	24
chr22	21433474	21527044	1	1	1	0	2	12
chr22	21453070	21463388	2	2	1	0	2	22
chr22	21454021	21463388	2	2	1	0	2	22
chr22	21458230	21465025	2	2	1	0	1	15
chr22	21459007	21471728	2	2	1	0	1	24
chr22	21472172	21507582	1	1	1	0	1	18
chr22	21480003	21483019	2	2	1	1	0	23
chr22	21480530	21495149	1	1	1	0	1	13
chr22	21508467	21520184	1	1	1	0	1	15
chr22	21520034	21521200	2	2	1	0	2	14
chr22	21520034	21582081	2	2	1	0	2	14
chr22	21525826	21537839	2	2	1	0	1	13
chr22	21537074	21566362	2	2	1	1	0	14
chr22	21543815	21556134	1	1	1	1	1	23
chr22	21564062	21584529	1	1	1	0	2	21
chr22	21574752	21575043	1	1	1	0	1	24
chr22	21575244	21584941	1	1	1	0	1	13
chr22	21575725	21579072	2	2	1	1	0	14
chr22	21576967	21587353	2	2	1	1	0	21
chr22	21578127	21626300	1	1	1	1	0	21
chr22	21580532	21655746	2	2	1	0	3	14
chr22	21581995	21607389	2	2	1	1	1	16
chr22	21582424	21605576	1	1	1	1	0	18
chr22	21588639	21679055	2	2	1	0	5	18
chr22	21588806	21597932	1	1	1	0	1	24
chr22	21589072	21596764	1	1	1	0	1	22
chr22	21597093	21645342	2	2	1	0	4	23
chr22	21611044	21621514	1	1	1	2	0	16
chr22	21619851	21679055	2	2	1	2	1	18
chr22	21628788	21629009	2	2	1	1	0	10
chr22	21637733	21655740	2	2	1	1	0	12
chr22	21638656	21679685	2	2	1	0	1	20
chr22	21639006	21668366	2	2	1	2	0	13
chr22	21640729	21680466	1	1	1	0	2	21
chr22	21647614	21666548	2	2	1	0	1	19
chr22	21650009	21662634	2	2	1	1	0	16
chr22	21665087	21676244	1	1	1	1	0	15
chr22	21667923	21693194	2	2	1	1	0	12
chr22	21677949	21720273	2	2	1	1	0	16
chr22	21681391	21682436	1	1	1	1	0	10
chr22	21702608	21719697	2	2	1	1	0	15
chr22	21705080	21711137	2	2	1	0	2	24
chr22	21708618	21745837	1	1	1	0	1	21
chr22	21708838	21730391	1	1	1	2	0	23
chr22	21713423	21721138	1	1	1	1	0	13
chr22	21715235	21718339	2	2	1	1	1	18
chr22	21721056	21751637	2	2	1	1	0	20
chr22	21725478	21749565	2	2	1	0	1	17
chr22	21725478	21771045	2	2	1	0	1	17
chr22	21729531	21817775	1	1	1	0	5	24
chr22	21737227	21753807	2	2	1	0	1	12
chr22	21742888	21758001	2	2	1	0	2	14
chr22	21742888	21784557	2	2	1	0	2	14
chr22	21769321	21772872	2	2	1	1	0	3
chr22	21772983	21788256	2	2	1	1	0	13
chr22	21776062	21801200	1	1	1	0	1	16
chr22	21778459	21798402	2	2	1	0	1	21
chr22	21781419	21825085	2	2	1	0	2	23
chr22	21781643	21804981	1	1	1	1	0	21
chr22	21783967	21795279	1	1	1	0	1	14
chr22	21784494	21789151	2	2	1	0	1	15
chr22	21789107	21824994	2	2	1	1	0	18
chr22	21789182	21801390	1	3	1	1	0	19
chr22	21791376	21799863	1	1	1	0	4	22
chr22	21794989	21836805	1	1	1	0	1	19
chr22	21804840	21815778	1	1	1	0	1	24
chr22	21810410	21836095	2	2	1	0	2	18
chr22	21810410	21838097	2	2	1	0	2	18
chr22	21810410	21870921	2	2	1	0	2	18
chr22	21834070	21918855	1	1	1	0	2	18
chr22	21836774	21840647	1	1	1	1	0	23
chr22	21839622	21873659	2	2	1	1	0	17
chr22	21852628	21868425	1	1	0	0	1	19
