chr22:15357630:15373258:-	2	1
chr22:15357630:15373642:-	1	1
chr22:15372252:15373258:-	2	1
chr22:15376418:15393976:+	1	1
chr22:15376418:15399144:+	1	1
chr22:15399615:15404022:-	1	1
chr22:15432718:15465238:+	2	1
chr22:15458544:15465238:+	2	1
chr22:15460773:15465238:+	2	1
chr22:15461396:15465238:+	2	1
chr22:15489450:15549042:+	3	1
chr22:15498127:15518504:+	1	1
chr22:15549131:15553139:-	2	1
chr22:15587453:15594186:+	3	1
chr22:15606107:15607161:+	2	1
chr22:15627414:15627646:-	1	1
chr22:15657148:15697113:+	1	1
chr22:15722954:15906483:-	10	1
chr22:15791252:15836086:+	1	1
chr22:15804418:15830883:-	3	1
chr22:15810192:15811257:-	1	1
chr22:15822835:15828757:-	1	1
chr22:15912119:15918786:-	1	1
chr22:15957645:15957985:-	1	1
chr22:16088193:16108176:+	1	1
chr22:16094714:16121441:+	1	1
chr22:16097792:16104675:-	1	1
chr22:16116444:16164946:+	5	1
chr22:16154901:16164942:+	1	1
chr22:16178607:16193242:+	1	1
chr22:16196750:16197001:+	1	1
chr22:16226175:16227082:-	2	1
chr22:16387840:16390135:+	1	1
chr22:16415640:16455770:-	1	1
chr22:16434640:16474899:-	1	1
chr22:16450781:16498492:+	5	1
chr22:16464727:16496641:+	3	1
chr22:16465461:16469792:-	1	1
chr22:16467698:16469498:-	1	1
chr22:16507044:16521477:+	1	1
chr22:16512897:16562210:+	1	1
chr22:16588084:16607105:+	1	1
chr22:16588346:16624423:-	1	1
chr22:16588429:16588979:-	2	1
chr22:16690617:16691974:-	2	1
chr22:16698157:16700313:-	1	1
chr22:16757858:16799405:-	2	1
chr22:16797668:16811883:-	1	1
chr22:16801469:16881008:+	3	1
chr22:16824048:16865932:+	1	1
chr22:16840158:16841433:+	1	1
chr22:16855277:16893474:-	1	1
chr22:16885897:16912676:-	1	1
chr22:16914389:16933681:+	4	1
chr22:16921597:16933681:+	4	1
chr22:16941751:16981590:-	2	1
chr22:16974824:17024221:-	3	1
chr22:16982027:17028214:-	1	1
chr22:17003262:17026711:+	4	1
chr22:17032351:17071991:+	1	0
chr22:17045046:17062965:-	1	1
chr22:17081910:17122969:+	1	1
chr22:17082824:17096655:+	1	1
chr22:17085230:17097061:+	1	1
chr22:17094683:17101004:-	1	1
chr22:17094685:17101004:-	1	1
chr22:17094687:17101004:-	1	1
chr22:17094689:17101004:-	1	1
chr22:17094691:17101004:-	1	1
chr22:17123997:17157360:+	1	1
chr22:17124248:17132975:-	1	1
chr22:17125873:17172860:+	1	1
chr22:17127520:17140482:+	1	1
chr22:17128791:17151726:-	2	1
chr22:17132586:17136466:+	2	1
chr22:17134799:17135784:+	2	1
chr22:17151556:17197864:-	2	1
chr22:17153999:17177979:+	1	1
chr22:17154357:17197047:-	1	1
chr22:17154854:17168142:-	3	1
chr22:17160253:17186906:-	1	1
chr22:17160375:17186890:+	1	1
chr22:17160375:17208526:+	1	1
chr22:17163961:17178481:-	2	1
chr22:17178334:17188619:-	2	1
chr22:17178346:17193926:+	2	1
chr22:17178346:17208177:+	2	1
chr22:17178346:17215352:+	2	1
chr22:17178346:17220925:+	2	1
chr22:17179872:17184667:-	1	1
chr22:17182023:17182603:-	2	1
chr22:17195355:17197864:-	2	1
chr22:17195355:17208628:-	2	1
chr22:17200793:17208713:+	2	1
chr22:17200793:17273878:+	4	1
chr22:17202362:17223744:+	1	1
chr22:17202362:17230834:+	1	1
chr22:17210725:17255903:+	1	1
chr22:17226990:17275842:+	2	1
chr22:17230830:17236783:-	1	1
chr22:17238880:17255889:-	1	1
chr22:17246431:17251772:+	5	1
chr22:17248678:17282134:-	2	1
chr22:17248874:17263045:+	1	1
chr22:17250062:17252704:-	5	1
chr22:17252569:17253445:+	1	1
chr22:17252569:17255222:+	1	1
chr22:17252655:17262793:-	2	1
chr22:17252724:17261942:+	1	1
chr22:17255372:17284844:+	1	1
chr22:17256688:17282040:-	2	1
chr22:17259611:17282021:+	1	1
chr22:17262516:17311327:-	1	1
chr22:17275052:17282021:+	1	1
chr22:17276197:17280184:+	1	1
chr22:17276197:17316600:+	1	1
chr22:17276931:17291532:-	1	1
chr22:17277777:17331959:-	2	1
chr22:17278977:17283216:+	2	1
chr22:17305881:17306279:-	3	1
chr22:17310915:17340449:-	3	1
chr22:17321297:17343786:-	1	1
chr22:17326300:17329922:-	1	1
chr22:17326790:17340813:+	1	1
chr22:17327113:17344744:+	1	1
chr22:17330646:17338779:-	1	1
chr22:17333119:17343786:-	1	1
chr22:17335479:17348126:+	1	1
chr22:17343399:17381883:-	3	1
chr22:17343654:17343786:-	3	1
chr22:17361093:17361281:+	1	1
chr22:17363453:17386895:-	1	1
chr22:17383824:17409291:-	1	1
chr22:17383909:17422438:+	1	1
chr22:17394123:17422438:+	1	0
chr22:17415304:17619021:-	4	1
chr22:17442631:17452154:-	1	1
chr22:17446615:17495938:+	1	1
chr22:17461881:17487970:-	1	1
chr22:17465229:17490681:-	1	1
chr22:17465353:17492994:-	3	1
chr22:17465791:17496941:+	1	1
chr22:17471784:17506903:-	1	1
chr22:17481129:17495647:+	1	1
chr22:17482323:17496134:-	1	1
chr22:17484688:17541240:+	3	1
chr22:17486100:17505964:-	2	1
chr22:17503911:17537857:+	1	1
chr22:17522745:17533057:-	1	1
chr22:17522869:17537857:+	1	1
chr22:17534891:17546778:-	1	1
chr22:17534914:17583706:+	2	1
chr22:17569191:17610841:+	1	1
chr22:17575156:17615324:-	1	1
chr22:17576381:17590666:-	1	1
chr22:17578671:17593942:-	2	1
chr22:17586654:17616222:-	1	1
chr22:17588968:17600340:+	1	1
chr22:17595195:17617956:-	1	1
chr22:17595570:17634682:-	1	1
chr22:17598289:17600026:-	2	1
chr22:17601683:17626619:-	1	0
chr22:17601987:17609242:-	1	1
chr22:17602608:17645041:-	1	1
chr22:17605271:17634682:-	2	1
chr22:17609747:17651275:+	1	1
chr22:17614091:17616222:-	2	1
chr22:17614091:17662693:-	2	1
chr22:17626646:17644923:-	3	1
chr22:17644892:17656432:-	1	1
chr22:17646390:17737489:+	3	1
chr22:17656596:17660105:-	1	1
chr22:17657607:17687912:+	1	1
chr22:17657862:17693581:+	1	1
chr22:17658630:17659299:+	2	1
chr22:17658994:17659299:+	2	1
chr22:17659435:17662385:+	2	1
chr22:17659999:17660927:+	2	1
chr22:17668236:17711385:-	1	1
chr22:17671253:17671425:+	1	1
chr22:17677976:17709999:+	1	1
chr22:17681361:17720885:+	1	1
chr22:17686698:17720551:+	1	1
chr22:17697179:17710320:-	1	1
chr22:17710321:17723807:-	2	1
chr22:17714883:17750558:+	1	1
chr22:17747935:17759579:+	2	1
chr22:17756559:17762899:-	1	1
chr22:17757911:17768922:+	1	1
chr22:17761466:17766314:-	1	1
chr22:17797410:17827164:-	1	1
chr22:17809955:17811807:-	1	1
chr22:17827782:17831853:-	1	1
chr22:17876888:17877067:+	1	1
chr22:17877086:17877535:+	1	1
chr22:17877095:17877436:+	2	1
chr22:17877275:17877535:+	1	1
chr22:17877455:17877481:+	2	1
chr22:17882805:17911584:+	2	1
chr22:17887436:17889033:-	1	1
chr22:17895411:17896245:-	1	1
chr22:17921725:18005170:+	2	1
chr22:17992081:18017301:-	1	1
chr22:17997207:18030262:+	1	1
chr22:18009608:18011974:-	1	1
chr22:18018497:18019467:+	2	1
chr22:18045217:18049158:+	1	1
chr22:18048074:18067131:+	1	1
chr22:18052904:18053112:+	1	1
chr22:18062220:18107622:-	2	1
chr22:18064382:18097818:+	1	1
chr22:18069951:18117794:+	1	1
chr22:18084388:18123717:+	1	1
chr22:18089856:18132418:-	3	1
chr22:18093278:18093587:-	1	1
chr22:18108677:18155038:-	1	1
chr22:18113637:18147429:-	1	1
chr22:18113640:18147429:-	2	1
chr22:18122884:18167470:+	1	1
chr22:18126005:18136288:+	1	1
chr22:18126786:18139987:+	2	1
chr22:18138169:18166825:-	1	1
chr22:18141078:18141183:+	3	1
chr22:18157821:18160171:+	1	1
chr22:18171436:18171597:-	1	1
chr22:18354792:18358211:+	1	1
chr22:18538745:18539227:-	1	1
chr22:18546123:18579535:+	2	1
chr22:18555625:18564718:+	1	1
chr22:18558370:18580830:-	1	1
chr22:18558370:18586464:-	1	1
chr22:18558370:18604631:-	1	1
chr22:18559470:18586356:+	1	1
chr22:18564560:18588595:-	1	1
chr22:18564658:18599178:-	1	1
chr22:18565627:18596549:+	1	1
chr22:18566569:18608269:-	2	1
chr22:18568723:18590578:-	1	1
chr22:18584565:18595837:+	2	1
chr22:18587062:18587413:+	2	1
chr22:18589627:18615410:+	2	1
chr22:18590575:18591541:+	1	1
chr22:18591240:18597385:+	1	1
chr22:18593995:18599983:-	1	1
chr22:18595854:18642425:-	2	1
chr22:18596314:18633112:-	1	1
chr22:18599300:18599995:-	2	1
chr22:18600114:18604229:+	2	1
chr22:18623041:18648264:-	1	1
chr22:18761508:18764928:-	2	1
chr22:18767087:18802697:-	1	1
chr22:18802596:18802693:-	1	1
chr22:18827714:18863483:-	1	1
chr22:18844114:18861851:-	1	1
chr22:18847413:18848342:-	2	1
chr22:18948232:19016969:+	2	1
chr22:18999674:19013923:+	1	1
chr22:19022124:19056185:+	1	1
chr22:19049741:19055029:-	1	1
chr22:19052711:19080630:+	1	1
chr22:19095150:19108357:+	1	1
chr22:19105096:19113831:+	1	1
chr22:19105227:19108790:+	2	1
chr22:19112468:19152908:+	1	1
chr22:19143178:19164952:-	1	1
chr22:19153011:19157586:+	1	1
chr22:19155808:19165477:-	1	0
chr22:19155808:19166424:-	4	1
chr22:19156805:19163688:+	1	1
chr22:19157432:19255399:-	3	1
chr22:19164910:19205439:+	1	1
chr22:19176694:19176845:-	1	1
chr22:19189201:19231377:-	1	1
chr22:19190535:19205310:+	2	1
chr22:19206654:19256239:-	1	1
chr22:19230340:19272707:+	1	1
chr22:19230340:19274964:+	1	1
chr22:19231369:19266469:+	1	1
chr22:19249024:19264870:-	1	1
chr22:19252889:19267769:-	4	1
chr22:19270468:19281030:-	1	1
chr22:19289016:19303134:+	1	1
chr22:19294899:19315347:+	1	1
chr22:19314835:19315320:+	7	1
chr22:19315373:19398859:-	2	1
chr22:19317089:19341102:+	1	1
chr22:19317161:19343421:+	1	1
chr22:19317177:19322423:-	1	1
chr22:19344010:19391459:-	1	1
chr22:19353520:19353995:-	1	1
chr22:19361932:19375630:-	1	1
chr22:19363762:19411498:+	1	1
chr22:19374376:19460971:-	2	1
chr22:19383706:19385520:-	1	1
chr22:19394510:19396786:-	1	1
chr22:19398824:19420320:-	1	1
chr22:19409528:19429380:-	1	1
chr22:19409532:19413858:-	1	1
chr22:19415089:19433905:+	1	1
chr22:19420652:19591401:-	3	1
chr22:19439350:19442802:-	2	1
chr22:19442827:19486797:-	1	0
chr22:19450745:19454748:-	2	1
chr22:19456635:19456852:-	1	1
chr22:19456919:19458070:-	1	1
chr22:19458140:19465201:-	1	1
chr22:19459882:19557585:+	2	1
chr22:19474526:19503148:-	1	1
chr22:19486824:19521382:-	4	1
chr22:19490971:19537659:+	1	1
chr22:19503071:19539369:+	2	1
chr22:19504388:19510049:-	1	1
chr22:19510984:19553419:-	3	1
chr22:19511462:19564236:+	2	1
chr22:19518910:19520480:+	2	1
chr22:19528574:19536152:-	2	1
chr22:19530288:19547926:+	1	1
chr22:19531600:19539267:+	2	1
chr22:19531785:19532257:-	1	1
chr22:19535822:19550607:+	1	1
chr22:19537779:19552460:+	3	1
chr22:19538991:19547639:+	1	1
chr22:19539868:19552460:+	3	1
chr22:19551803:19575479:-	1	1
chr22:19557988:19591478:-	2	1
chr22:19562497:19601531:+	1	1
chr22:19568995:19586578:-	1	1
chr22:19584721:19601531:+	1	1
chr22:19589816:19594821:+	1	1
chr22:19595034:19609612:+	1	1
chr22:19597889:19599418:-	1	1
chr22:19610211:19635536:-	1	1
chr22:19614812:19662950:-	1	1
chr22:19631694:19640733:+	2	1
chr22:19673729:19712686:-	1	1
chr22:19674135:19684623:-	1	1
chr22:19678298:19686622:-	1	1
chr22:19697517:19791003:+	2	1
chr22:19706280:19721672:-	2	1
chr22:19741405:19775252:-	2	1
chr22:19772394:19778522:-	2	1
chr22:19778324:19778522:-	1	0
chr22:19790732:19794878:+	2	1
chr22:19864171:19864497:+	2	1
chr22:19877235:19878089:-	1	1
chr22:19926332:19952490:+	2	1
chr22:19928801:19948749:+	1	1
chr22:19962816:19963565:+	1	1
chr22:19963760:19964167:+	1	1
chr22:20001607:20042566:-	1	1
chr22:20001682:20026272:-	1	1
chr22:20027718:20030589:-	1	1
chr22:20047407:20055335:+	1	1
chr22:20068372:20072401:-	2	1
chr22:20069248:20070765:+	1	1
chr22:20078778:20121881:+	1	1
chr22:20087322:20089668:+	1	1
chr22:20113235:20113431:-	1	1
chr22:20113809:20114573:-	1	1
chr22:20288805:20298591:+	1	1
chr22:20296321:20301484:+	8	1
chr22:20334267:20376821:+	2	1
chr22:20345259:20396128:+	2	1
chr22:20348429:20369852:-	1	1
chr22:20370629:20378889:+	1	1
chr22:20377373:20377815:-	1	1
chr22:20377924:20460363:-	3	1
chr22:20380568:20443766:+	2	1
chr22:20382862:20428430:+	1	1
chr22:20410976:20428430:+	1	1
chr22:20415008:20458391:-	1	1
chr22:20417175:20421401:+	1	1
chr22:20417207:20428430:+	1	1
chr22:20430558:20430689:-	1	1
chr22:20431538:20431744:-	1	1
chr22:20440560:20521879:-	2	1
chr22:20445725:20455024:+	1	1
chr22:20445725:20502271:+	2	1
chr22:20445895:20484155:-	1	1
chr22:20454281:20486118:+	1	1
chr22:20468834:20476404:+	1	1
chr22:20470404:20479456:-	1	1
chr22:20472585:20494229:+	1	1
chr22:20476557:20512884:+	2	1
chr22:20476557:20541792:+	2	0
chr22:20477286:20505454:+	1	1
chr22:20481086:20502371:-	1	1
chr22:20481767:20484155:-	3	1
chr22:20482655:20512823:-	1	1
chr22:20482655:20513361:-	1	1
chr22:20499771:20538377:+	1	1
chr22:20505342:20547601:+	2	1
chr22:20506408:20515906:+	1	1
chr22:20518996:20519597:+	2	1
chr22:20521256:20543370:-	1	1
chr22:20525612:20535959:-	1	1
chr22:20525799:20539226:+	1	1
chr22:20525814:20539388:+	1	1
chr22:20527893:20561455:+	1	1
chr22:20535101:20535702:+	9	1
chr22:20535101:20543354:+	6	1
chr22:20535189:20536106:-	4	1
chr22:20537205:20551435:+	1	1
chr22:20548137:20570183:-	1	1
chr22:20548137:20570550:-	1	1
chr22:20553175:20554935:+	1	1
chr22:20562948:20608105:+	1	1
chr22:20566271:20595471:-	2	1
chr22:20568632:20582610:+	1	1
chr22:20570256:20617856:-	1	1
chr22:20577992:20595303:-	1	1
chr22:20583394:20584358:+	1	1
chr22:20584426:20584854:+	1	1
chr22:20585827:20586567:+	1	1
chr22:20598410:20601438:-	1	1
chr22:20599529:20630342:+	1	1
chr22:20603703:20648602:-	1	1
chr22:20603717:20620007:+	1	1
chr22:20648647:20651609:-	1	1
chr22:20688544:20730800:-	1	1
chr22:20707116:20730519:-	3	1
chr22:20711888:20722329:+	2	1
chr22:20712333:20746339:+	1	1
chr22:20712333:20755066:+	1	1
chr22:20712358:20727488:+	1	1
chr22:20714529:20714627:-	1	1
chr22:20729507:20729631:-	1	1
chr22:20732823:20756787:-	1	1
chr22:20739236:20776076:-	1	0
chr22:20742356:20742607:-	1	1
chr22:20743584:20762958:+	1	1
chr22:20751377:20751673:-	1	1
chr22:20756294:20756712:-	1	1
chr22:20757824:20759321:+	1	1
chr22:20776104:20823720:-	2	1
chr22:20777603:20803766:-	1	1
chr22:20785315:20832359:-	4	1
chr22:20785319:20789578:-	3	1
chr22:20798688:20799092:-	1	1
chr22:20799767:20801972:-	1	1
chr22:20803743:20822125:+	1	1
chr22:20810247:20841955:-	2	1
chr22:20811930:20821932:+	2	1
chr22:20817773:20864436:+	1	0
chr22:20821656:20842098:+	1	1
chr22:20825567:20839791:-	1	1
chr22:20825567:20842774:-	1	1
chr22:20835636:20848135:+	1	1
chr22:20839127:20848141:+	1	1
chr22:20841998:20848019:-	3	1
chr22:20843424:20847374:-	2	1
chr22:20847406:20870956:+	1	1
chr22:20856069:20880284:+	2	1
chr22:20856069:20894937:+	2	1
chr22:20856069:20916333:+	2	1
chr22:20859348:20870336:+	1	1
chr22:20860597:20912851:-	2	1
chr22:20870857:20895652:-	1	1
chr22:20879194:20915278:-	1	1
chr22:20879292:20928140:+	1	1
chr22:20887100:20928687:-	1	1
chr22:20889264:20890899:-	1	1
chr22:20896646:20909803:+	2	1
chr22:20901530:20949188:-	2	1
chr22:20902670:20927948:+	1	1
chr22:20911755:20911920:+	2	1
chr22:20921730:20942210:-	1	1
chr22:20923736:20942780:-	2	1
chr22:20930613:20970691:-	2	1
chr22:20934245:20949710:+	1	1
chr22:20935395:20970880:+	1	1
chr22:20939388:20942768:-	4	1
chr22:20947571:20970691:-	2	1
chr22:20970401:21007289:-	1	1
chr22:20994270:20994557:+	1	1
chr22:21006156:21082011:-	2	1
chr22:21018899:21019456:+	2	1
chr22:21021200:21024182:-	1	1
chr22:21024429:21024721:-	1	1
chr22:21036160:21104806:+	2	0
chr22:21061538:21075164:-	2	1
chr22:21064849:21081595:-	1	1
chr22:21076034:21087961:-	1	1
chr22:21076859:21082599:+	1	1
chr22:21082487:21128877:+	2	1
chr22:21089220:21107796:+	1	1
chr22:21091382:21097317:+	1	0
chr22:21099065:21159267:-	2	1
chr22:21112723:21153802:+	1	1
chr22:21129174:21166544:-	1	1
chr22:21262179:21299426:-	1	1
chr22:21337213:21359604:-	1	1
chr22:21347022:21372247:+	1	1
chr22:21352857:21399490:+	2	1
chr22:21362171:21399029:+	1	1
chr22:21391065:21395225:-	2	1
chr22:21394970:21406605:+	1	1
chr22:21394970:21456109:+	2	1
chr22:21395344:21395903:+	2	0
chr22:21395344:21396038:+	3	1
chr22:21397960:21404095:-	1	1
chr22:21399507:21410768:-	2	1
chr22:21403794:21404760:-	1	1
chr22:21404757:21426611:+	1	1
chr22:21406740:21453721:+	2	1
chr22:21408985:21435870:-	1	1
chr22:21409708:21458694:-	1	1
chr22:21415885:21458694:-	1	1
chr22:21433771:21452567:-	1	1
chr22:21450503:21454287:-	1	1
chr22:21458084:21458694:-	1	1
chr22:21471139:21472581:+	1	1
chr22:21478102:21478584:-	1	1
chr22:21479830:21479929:-	1	1
chr22:21485475:21519092:+	2	1
chr22:21498995:21525902:+	1	1
chr22:21504203:21538714:-	1	1
chr22:21508255:21509182:+	2	1
chr22:21508271:21530115:-	1	1
chr22:21524119:21535358:+	2	1
chr22:21524486:21572338:+	4	1
chr22:21525817:21526121:+	3	1
chr22:21527054:21556121:-	1	1
chr22:21529115:21605360:+	2	1
chr22:21530777:21536905:+	1	1
chr22:21535375:21563735:-	2	1
chr22:21537041:21555790:+	1	1
chr22:21539217:21539516:-	3	1
chr22:21539635:21543769:+	2	1
chr22:21542848:21637935:+	2	1
chr22:21543116:21584407:-	1	1
chr22:21552867:21565235:+	1	1
chr22:21557666:21589288:+	1	0
chr22:21559223:21607389:-	2	1
chr22:21563969:21580577:+	1	1
chr22:21565286:21580777:+	1	1
chr22:21579134:21605360:+	2	1
chr22:21582621:21605600:+	1	1
chr22:21584321:21605360:+	2	1
chr22:21596331:21627829:+	1	1
chr22:21596634:21605600:+	4	1
chr22:21598765:21640033:-	2	1
chr22:21598765:21679126:-	4	1
chr22:21604019:21641651:-	1	1
chr22:21605109:21627694:+	2	1
chr22:21611044:21621514:+	1	1
chr22:21615030:21655307:-	3	1
chr22:21615091:21615490:+	2	1
chr22:21616588:21640728:+	1	1
chr22:21637875:21649843:-	1	1
chr22:21639248:21681571:+	1	1
chr22:21643059:21643893:+	1	1
chr22:21648109:21675482:+	1	1
chr22:21659910:21671851:+	2	1
chr22:21659910:21679400:+	3	1
chr22:21659910:21709576:+	1	1
chr22:21663879:21679039:+	1	1
chr22:21664707:21679039:+	1	1
chr22:21667923:21693194:-	1	1
chr22:21670612:21670996:+	1	1
chr22:21675497:21712136:-	1	1
chr22:21677398:21677571:-	1	1
chr22:21678494:21679024:+	1	1
chr22:21680705:21729475:-	1	1
chr22:21691531:21733263:-	1	1
chr22:21716140:21730453:-	4	1
chr22:21719989:21722593:+	1	1
chr22:21721042:21730453:-	2	1
chr22:21722401:21732764:+	1	1
chr22:21728829:21732764:+	2	1
chr22:21733205:21748010:+	1	1
chr22:21741040:21771568:-	1	0
chr22:21746757:21754212:+	1	1
chr22:21756472:21768450:+	1	1
chr22:21772983:21788256:-	1	1
chr22:21775587:21791342:-	1	1
chr22:21778262:21798648:+	1	1
chr22:21780677:21826525:-	1	1
chr22:21781675:21781839:+	2	1
chr22:21782387:21808769:-	1	1
chr22:21783635:21783934:+	1	1
chr22:21783635:21877746:+	2	1
chr22:21785675:21795083:-	1	1
chr22:21789562:21795083:-	2	1
chr22:21806218:21836901:+	1	1
chr22:21809854:21815255:+	1	1
chr22:21810410:21838097:-	1	1
chr22:21815886:21862536:-	3	1
chr22:21830289:21880182:+	1	1
chr22:21836777:21898957:+	2	1
chr22:21839339:21870171:-	3	1
chr22:21842514:21859400:-	1	1
chr22:21847143:21847312:+	1	1
chr22:21847739:21847778:+	2	1
chr22:21851051:21892842:-	1	1
chr22:21854241:21874542:+	1	1
chr22:21857183:21874198:-	2	1
chr22:21859285:21873676:+	2	1
chr22:21859401:21864432:-	1	1
chr22:21868445:21868556:+	7	1
chr22:21884642:21884671:-	1	1
chr22:21887708:21914272:-	1	1
chr22:21888769:21906827:+	2	1
chr22:21891953:21893826:-	1	1
chr22:21892021:21892361:+	3	1
chr22:21902039:21953756:+	3	1
chr22:21905328:21918963:-	2	1
chr22:21913677:21951519:-	2	1
chr22:21923472:21925568:-	1	1
chr22:21963410:21986139:-	1	1
chr22:21965376:21967602:-	1	1
chr22:21967717:21968618:-	1	1
chr22:21972719:21974356:-	1	1
chr22:21975046:22003277:-	1	1
chr22:21986469:22007348:-	1	1
chr22:21986469:22011772:-	1	1
chr22:22014423:22014858:-	1	1
chr22:22045382:22091815:-	2	1
chr22:22085472:22135136:-	1	1
chr22:22217216:22250225:+	2	1
chr22:22260969:22261903:-	1	1
chr22:22262117:22266622:+	1	1
chr22:22304115:22306832:+	1	1
chr22:22360719:22412853:+	2	1
chr22:22414414:22439140:-	3	1
chr22:22462159:22474151:+	1	1
chr22:22475936:22496905:-	1	1
chr22:22476399:22482004:+	1	1
chr22:22479779:22496905:-	1	1
chr22:22482672:22513649:-	1	1
chr22:22482916:22509439:-	1	1
chr22:22491683:22496905:-	1	1
chr22:22500734:22519307:-	1	1
chr22:22501556:22512026:-	1	1
chr22:22518779:22538082:-	1	1
chr22:22530450:22543427:-	1	1
chr22:22534060:22540868:-	3	1
chr22:22541730:22544746:+	1	1
chr22:22543356:22543901:-	1	1
chr22:22546345:22583863:-	2	1
chr22:22564155:22571797:+	1	1
chr22:22571807:22587741:-	1	1
chr22:22614609:22623378:-	1	1
chr22:22615916:22623637:+	1	0
chr22:22615919:22623637:+	1	0
chr22:22615922:22623637:+	1	0
chr22:22615925:22623637:+	1	0
chr22:22623588:22624127:+	1	1
chr22:22644923:22654550:-	1	1
chr22:22734666:22734781:+	1	1
chr22:22758787:22758903:+	1	1
chr22:22792579:22792695:+	1	1
chr22:22800520:22832711:+	1	1
chr22:22815209:22826548:+	1	1
chr22:22822867:22822981:+	1	1
chr22:22893819:22895374:+	8	1
chr22:22899656:22900975:+	5	1
chr22:22899656:22906341:+	7	1
chr22:22899656:22919534:+	3	1
chr22:22899656:22922593:+	6	1
chr22:22905026:22906341:+	6	1
chr22:22905026:22919534:+	3	1
chr22:22905026:22922593:+	5	1
chr22:22953634:22953836:+	2	1
chr22:23015352:23034434:+	1	1
chr22:23023802:23025097:+	1	1
chr22:23132769:23261821:+	3	1
chr22:23132783:23170916:+	6	1
chr22:23132783:23261834:+	49	1
chr22:23132889:23261940:+	94	1
chr22:23134604:23172687:-	1	1
chr22:23134941:23138330:+	1	1
chr22:23135214:23143165:-	3	1
chr22:23137220:23149665:+	2	1
chr22:23151651:23195323:+	1	1
chr22:23157522:23189628:+	1	1
chr22:23163007:23200653:+	2	1
chr22:23163461:23194644:-	1	1
chr22:23169972:23170607:-	3	1
chr22:23187597:23189628:+	1	1
chr22:23206344:23210184:+	2	1
chr22:23208719:23209079:+	1	1
chr22:23211443:23256999:-	1	1
chr22:23249199:23250757:+	2	1
chr22:23261990:23788493:-	12	1
chr22:23310434:23311696:+	1	1
chr22:23332243:23350709:-	1	1
chr22:23332587:23346690:-	1	1
chr22:23408047:23428289:-	1	1
chr22:23426306:23428289:-	2	1
chr22:23484099:23508384:-	2	1
chr22:23489818:23520504:+	1	1
chr22:23490851:23505346:-	1	1
chr22:23491734:23516111:+	1	1
chr22:23491869:23505294:+	1	1
chr22:23559401:23578723:+	1	1
chr22:23563658:23586686:+	1	1
chr22:23565131:23592906:-	1	1
chr22:23568243:23615113:-	1	1
chr22:23571393:23581769:+	1	1
chr22:23590515:23629274:+	1	1
chr22:23633460:23658551:-	1	1
chr22:23643779:23644104:+	4	1
chr22:23643837:23644153:+	1	1
chr22:23646997:23669429:+	1	1
chr22:23651121:23747767:+	2	1
chr22:23662001:23711916:-	1	1
chr22:23712010:23754990:-	1	1
chr22:23715670:23740050:-	3	1
chr22:23717886:23724887:+	2	1
chr22:23719264:23733019:+	2	1
chr22:23721685:23724887:+	3	1
chr22:23721685:23770490:+	1	1
chr22:23722095:23742122:-	2	1
chr22:23725906:23726359:-	3	1
chr22:23729430:23769015:-	1	1
chr22:23731022:23751984:+	1	1
chr22:23733582:23734053:+	2	1
chr22:23739761:23757248:+	1	1
chr22:23748823:23796070:+	3	1
chr22:23758422:23788088:+	1	1
